"description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"Student @ Charles Sturt University",473,14,2,66,NA,"Nick Cox",2009-05-05 08:14:48,FALSE,FALSE,"nicksydney","ÜT: -33.887922,151.204165","en","37883935",0,FALSE,"http://pbs.twimg.com/profile_images/378800000834838589/a80b7737e2b3b78fbaabf204984d164a_normal.jpeg"
"This is my Twitter wall. My Rules shall govern here. No one can dictate me to delete my Tweets!",24846,556,24119,1934,"http://t.co/0FUYCfYV0I","James Romer  Velina",2013-01-13 09:40:32,FALSE,FALSE,"JamesVelinaLXIX","Makati City","en","1085568780",12,FALSE,"http://pbs.twimg.com/profile_images/797799635645394944/txeR8LwF_normal.jpg"
"Political Scientist and Blogger at https://t.co/psLpxNlvrz",4957,341,60,719,"https://t.co/FZPwOxiY56","Alexander",2009-07-28 16:21:13,FALSE,FALSE,"superbagdok","Iligan City, Northern Mindanao","en","60946789",16,FALSE,"http://pbs.twimg.com/profile_images/816784014107295744/Yg0Ah5O6_normal.jpg"
"<U+2661><U+BE45><U+BC45> <U+CD5C><U+B3D9><U+AD8C><U+AC15><U+C774><U+2661>
<U+2764> BEST IDOL GROUP BELIEVE AND NEVER GOODBYE <U+2764>
<U+2729>VIP 4EVER<U+2729>",11952,471,54,75,"https://t.co/TLj9AyAeYu","Heaven_VIP",2013-12-22 13:09:34,FALSE,FALSE,"ibgdrgnbbgd0818","MADE THE FULL ALBUM","en","2257706347",15,FALSE,"http://pbs.twimg.com/profile_images/809160794336178176/LwipHaWV_normal.jpg"
"Reporter, @GMANews, Anchor, Balitanghali weekend, Road bike enthusiast",6039,19543,2065,289,"https://t.co/3mIO9dCQyN","Jun Veneracion",2012-09-17 14:48:53,FALSE,FALSE,"jun_veneracion","Philippines","en","829207165",72,FALSE,"http://pbs.twimg.com/profile_images/777122711784927232/Sacia404_normal.jpg"
"#PrayforMarawi #PraythePhilippines #PraythePeopleAllOverTheWorld #PrayPRRD #NoToDrugs #NoToCorruption #NoToLP #RecountVP #PrayBBM",3762,80,3,126,NA,"masamura",2017-03-08 14:42:17,FALSE,FALSE,"masamura13","","en","839486435614830592",0,FALSE,"http://pbs.twimg.com/profile_images/843486839533010944/5LxIv5YM_normal.jpg"
"do good always <ed><U+00A0><U+00BE><ed><U+00B4><U+0099><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>",22582,685,15623,436,"https://t.co/OyFMfU2UFz","maris",2012-08-06 04:00:11,FALSE,FALSE,"heytheremaris","sleeping","en","739804435",4,FALSE,"http://pbs.twimg.com/profile_images/868631525327286272/VLMxD4Rg_normal.jpg"
"I am but a simple meme farmer, one of the many Kekistanis who have been displaced from our homeland.",844,61,1088,153,NA,"Kekistani Refugee",2017-05-23 21:42:54,FALSE,FALSE,"The_Kek_Refugee","Iowa, USA","en","867133761800085505",2,FALSE,"http://pbs.twimg.com/profile_images/867139415960899586/FR8GKn34_normal.jpg"
"Twitter is my international, commercial free news source. Tweets are not endorsements.",288175,29698,75103,29738,NA,"815wrldtrvlr",2010-02-04 21:01:47,FALSE,FALSE,"815wrldtrvlr","USA","en","111412750",1891,FALSE,"http://pbs.twimg.com/profile_images/3360841374/ce439388313971a73a5985b665b793f2_normal.jpeg"
"ILETISIM FAKULTESI MEZUNU, VATANSEVER VE ÖZGÜRLÜKÇÜ BAGIMSIZLIK DÜSKÜNÜ",301,3167,4,3721,NA,"<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>BURÇIN<ed><U+00A0><U+00BC><ed><U+00BC><U+00BA>",2014-09-29 15:34:41,FALSE,FALSE,"_burcinnn__","","tr","2792009596",1,FALSE,"http://pbs.twimg.com/profile_images/831834471364190208/eSEruF4J_normal.jpg"
"DDSunited Fighting for a brighter future for me and my fellow Filipinos",4230,47,4439,123,NA,"Siegreg",2017-03-07 21:56:56,FALSE,FALSE,"Siegreg1","Singapore","en","839233427664592896",0,FALSE,"http://pbs.twimg.com/profile_images/839238456828014592/zFmE67HP_normal.jpg"
"Master’s degrees in mathematics and Japan studies. A dubious distinction, but it's all I've got.",6650,289,863,283,"http://t.co/ZZae6Uwkdy","Jon Reinsch",2013-11-17 19:59:54,FALSE,FALSE,"JonReinsch","Seattle","en","2200118430",23,FALSE,"http://pbs.twimg.com/profile_images/378800000754062419/171f480c09efcae1a5477265adb21bce_normal.jpeg"
"",21121,36,6687,233,NA,"Belle Cavin",2015-10-28 16:49:48,FALSE,FALSE,"belle20154","Chandler, AZ","en","4048447034",11,FALSE,"http://pbs.twimg.com/profile_images/708393929297629184/IFfCKS7a_normal.jpg"
"Regional Public Safety Battalion/Public Safety Company - Law Enforcer",1545,284,1053,315,NA,"PSC",2013-03-21 00:49:46,FALSE,FALSE,"PSC_RPSB4A","","en","1284672168",2,FALSE,"http://pbs.twimg.com/profile_images/570096091295514624/LQ9hTslJ_normal.jpeg"
"Graduate Student at the University of the Philippines - Los Baños. UPLB Babaylan. https://t.co/9Y8chaPxv4 | https://t.co/5XLUG9XSry",15810,185,7419,472,NA,"Julian",2015-05-09 18:31:23,FALSE,FALSE,"HausOfMJ","Quezon City","en","3190091329",0,FALSE,"http://pbs.twimg.com/profile_images/854700484937916417/e6Z5Sb4T_normal.jpg"
"Visualize the Global Power/Strength
                             of
Billion+ UNITED & EDUCATED INDIANS!             Let us MANIFEST this!",186617,6448,25254,7000,"https://t.co/AhQlgUYls5","HumHindustani",2012-09-17 01:15:07,FALSE,FALSE,"BillionIndian","In every particle of soil of MotherIndia","en","828068220",361,FALSE,"http://pbs.twimg.com/profile_images/795092664010100740/OwGzk0ea_normal.jpg"
"Public Health Researcher/Project Manager/Data Analyst; Advocate for Girls and Women in #STEM; #Tech enthusiast; #Learning",366,125,1101,391,NA,"Khristine Carino",2014-03-21 21:35:08,FALSE,FALSE,"KhristineCarino","Vancouver, British Columbia","en","2402172294",5,FALSE,"http://pbs.twimg.com/profile_images/612300517046235136/BanCqQME_normal.jpg"
"",238224,2035,206451,911,NA,"Tim",2014-11-28 19:47:49,FALSE,FALSE,"russelltim151","","en","2896350377",999,FALSE,"http://pbs.twimg.com/profile_images/822714428848304128/tCUKynMM_normal.jpg"
"The Initiatives for International Dialogue is an advocacy and solidarity organisation promoting south-south solidarity and people-to-people internationalism.",722,256,1,60,"http://t.co/lmqyKZ99fM","IID",2009-07-23 07:49:57,FALSE,FALSE,"IIDonline","Philippines","en","59394998",20,FALSE,"http://pbs.twimg.com/profile_images/327842244/iid-logo-new_normal.gif"
"",3107,125,1229,182,NA,"Elizabeth Te",2009-07-02 10:48:05,FALSE,FALSE,"beth_te","Beijing, People's Republic of China","en","53030457",3,FALSE,"http://pbs.twimg.com/profile_images/830766769434349568/5MFzgdVS_normal.jpg"
"",13882,134,1154,175,NA,"Over It",2016-01-01 03:08:42,FALSE,FALSE,"it_it83095503","","en-GB","4686660864",30,FALSE,"http://pbs.twimg.com/profile_images/682761367166660609/WG4y_UDk_normal.jpg"
"",5180,51,6747,81,NA,"Arjun Pandit",2017-03-10 07:58:53,FALSE,FALSE,"arjunandpandit","","en","840109691610980353",0,FALSE,"http://pbs.twimg.com/profile_images/840146190154973187/6_UG9BlC_normal.jpg"
"@bzdt4 @bzdt3",88505,182,0,0,NA,"r/",2014-06-06 06:31:10,FALSE,FALSE,"bzdt5","","en","2549381150",28,FALSE,"http://pbs.twimg.com/profile_images/669256382189842433/cvMtEfSW_normal.png"
"Don't judge me for what people tell you I am, judge me for what I am to you.
 slave of ALLAH.    I.g _ululalbab_  <U+0644><U+0627> <U+0625><U+0644><U+0647> <U+0625><U+0644><U+0627> <U+0627><U+0644><U+0644><U+0647> <U+0645><U+062D><U+0645><U+062F> <U+0631><U+0633><U+0648><U+0644> <U+0627><U+0644><U+0644><U+0647>",39202,366,988,138,NA,"- <U+0623><U+0648><U+0644><U+0648><U+0627><U+0627><U+0644><U+0623><U+0644><U+0628><U+0628>-",2012-11-28 17:36:14,FALSE,FALSE,"md_hood","shah alam","en","976594476",4,FALSE,"http://pbs.twimg.com/profile_images/832526200987717633/feFCAusz_normal.jpg"
"have no agenda, just interested in other peoples views.",48,4,28,34,NA,"manchester explorer",2017-05-26 23:44:31,FALSE,FALSE,"manchesterexpl3","","en-gb","868251534416646146",0,FALSE,"http://pbs.twimg.com/profile_images/868256494772510720/08IQ8VqV_normal.jpg"
"hey its me, your local burden",13919,309,17124,205,NA,"ruby",2014-02-09 09:11:27,FALSE,FALSE,"almirarubs","NO TO MARTIAL LAW","en","2334822649",2,FALSE,"http://pbs.twimg.com/profile_images/841639014381707265/gVHmuzCe_normal.jpg"
"Linking latest news and information on Papua New Guinea from various blogs & websites. Your one stop hub for news and info on PNG.",50920,5550,111,1036,"https://t.co/xF1xfPlF2M","PNG Latest News/Info",2012-12-31 08:44:26,FALSE,FALSE,"PngPles","","en","1049869346",87,FALSE,"http://pbs.twimg.com/profile_images/3131274778/1f74ed6295d670c25c07f2d9bc7d3bc6_normal.png"
"Bitchesa pag nagalit pero Zen most of the time.",2066,86,574,545,NA,"Joyce",2011-08-01 01:59:14,FALSE,FALSE,"DamnkisserJoyce","anywhere but here","en","346303692",1,FALSE,"http://pbs.twimg.com/profile_images/863070824634253312/dKCnK_WF_normal.jpg"
"<U+25A1> ARMY @BTS_twt",7037,315,1513,157,NA,"NAINAI",2014-12-13 02:33:22,FALSE,FALSE,"yahnainai","<U+BC29><U+D0C4><U+C18C><U+B144><U+B2E8>","en","2928002750",0,FALSE,"http://pbs.twimg.com/profile_images/868300123041693696/m5DtLzII_normal.jpg"
"ab masscomm
singer 
dancer
catholicFAithDEFENDER",3410,482,6263,1110,NA,"MR. PRESIDENT",2013-06-04 09:22:38,FALSE,FALSE,"EarljohnyD","Davao City, Davao Region","en","1481815298",1,FALSE,"http://pbs.twimg.com/profile_images/867278320295186432/aCGXbWIx_normal.jpg"
"",837,20,15,54,NA,"lizaad724",2011-02-12 09:56:54,FALSE,FALSE,"lizaad724","","en","251046896",0,FALSE,"http://pbs.twimg.com/profile_images/648195459903655936/nYlqX-Pj_normal.jpg"
"Pagod is 4ever | #MarcosIsNOTaHero",26318,1235,7224,1959,NA,"pangs",2009-04-19 05:35:54,FALSE,FALSE,"HankZeePigeon","some place with wifi probably","en","33141281",7,FALSE,"http://pbs.twimg.com/profile_images/838034715655352320/46d1wFSy_normal.jpg"
"",63668,788,19624,204,NA,"ernie ursua",2012-05-30 05:53:22,FALSE,FALSE,"ernie_ursua","","en","594338057",36,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"",6220,52,3097,82,NA,"sachin",2011-04-07 08:04:49,FALSE,FALSE,"sachindesai00","","en","278431595",11,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"1/2<ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
I am me NOTHING MORE,NOTHING LESS. Football is a sport that i LOVE. Zamboangueña. huge fan of #FiftyShadesofGrey #DU30
#BeautyandtheBeast",1657,196,1042,96,NA,"centy tanjing <ed><U+00A0><U+00BD><ed><U+00B2><U+008B>",2015-09-16 07:31:58,FALSE,FALSE,"centytanjing","Worldwide<ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00AD><ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>","en","3580234632",1,FALSE,"http://pbs.twimg.com/profile_images/809208430057570304/5Vcj8XMp_normal.jpg"
"pretty bird",2013,187,4800,297,"https://t.co/ayyoEACZdU","Emanuel",2015-03-30 15:18:10,FALSE,FALSE,"emannhood","Quezon City","en","3117307136",0,FALSE,"http://pbs.twimg.com/profile_images/857162078523715584/YEotQRLw_normal.jpg"
"I didn't vote for Duterte so at least I can't blame myself for the deep shit our country is in.",6005,40,8239,218,NA,"mamay",2012-11-04 07:34:21,FALSE,FALSE,"laureana44","","en","924875299",3,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"",39223,424,121532,489,NA,"Margaret Harold",2015-12-05 02:17:28,FALSE,FALSE,"HaroldMargaret6","Dublin City, Ireland","en","4378260195",50,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"C’est vrai, nous sommes complètement fous. Et nous arrivons. ;=) It's true, we’re entirely bonkers. And we are coming.   En avant pour la République Sociale !",43307,878,49,1120,NA,"Zorglub Shiva",2016-04-07 13:16:23,FALSE,FALSE,"ShivaZorglub","","fr","718064881367388161",52,FALSE,"http://pbs.twimg.com/profile_images/718682120890281984/-Kf4zJWw_normal.jpg"
"Assalamu Alaikum Warahmatullahi Wabarakatuh, I'am Sheikh Abdul Saboor a Servant of Allah (swt) Alhamdulillah <U+261D><U+FE0F>",21017,9459,1533,4569,NA,"CREED OF A MUSLIM",2015-05-06 15:38:28,FALSE,FALSE,"CREEDOFAMUSLIM","Paradise","en","3186799682",5,FALSE,"http://pbs.twimg.com/profile_images/765943971914747908/BmrZIvBM_normal.jpg"
"yka <U+2728>",7006,262,17251,499,NA,"Yrika Badilla",2016-01-17 12:35:22,FALSE,FALSE,"yrriika","avlls","en","4773453482",0,FALSE,"http://pbs.twimg.com/profile_images/864152044877119488/7Gc3fTBo_normal.jpg"
"Focus on Asia, military affairs, cyberspace, human rights, and a bit of baseball. @GUHistory ABD; former @ISSYale Fellow; @Project2049 Research Affiliate",107438,2300,3033,1675,"https://t.co/RpKFHDjdOS","Julia Famularo",2009-07-14 19:29:56,FALSE,FALSE,"Julia_Famularo","","en","56789832",237,FALSE,"http://pbs.twimg.com/profile_images/2108156475/image_normal.jpg"
"Singapore permanent resident, Tranmere and Liverpool supporter from afar and real estate professional. My Tweets are my own",2490,275,904,628,NA,"Bill Jones",2014-07-16 14:29:34,FALSE,FALSE,"BillJonesSinga","Singapore ","en-gb","2651221358",25,FALSE,"http://pbs.twimg.com/profile_images/489632273965137920/fXhdhOmA_normal.jpeg"
"Superwoman of my only daughter!",6272,123,162,41,NA,"AbuelaT",2015-10-22 02:03:49,FALSE,FALSE,"TagunicarC","","en","3975210318",0,FALSE,"http://pbs.twimg.com/profile_images/711459094951960576/L9Y4gdxA_normal.jpg"
"",12230,553,15009,1098,NA,"Derdi",2011-08-04 02:47:28,FALSE,FALSE,"Derdim73","","en","348231939",1,FALSE,"http://pbs.twimg.com/profile_images/3783763722/bc99182f77a9787dda0542c07cf4f9bf_normal.jpeg"
"",28,7,16,61,NA,"AlterEgo",2016-09-29 13:34:16,FALSE,FALSE,"AllAlter","","en","781487257106558976",0,FALSE,"http://pbs.twimg.com/profile_images/781487933782052865/bgumSL8P_normal.jpg"
"im therez, A Medical Representative,i love SRK the way he act... the King of bollywood... and i love DU30 and Bongbong Marcos proud loyalista....",10122,331,4129,182,NA,"Maria Teresa Potato",2009-09-12 07:14:09,FALSE,FALSE,"airam_aseretSRK","Manila, Philippines","en","73592382",1,FALSE,"http://pbs.twimg.com/profile_images/752828677319041024/-48wrfOM_normal.jpg"
"TEMPERAMENTAL BRAT. <U+270C>",53552,1642,9902,154,NA,"L <ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",2010-10-08 15:39:34,FALSE,FALSE,"ellelams","Iligan City","en","200153330",36,FALSE,"http://pbs.twimg.com/profile_images/867006726796705792/pqYtwl1X_normal.jpg"
"Christian by God's sovereign grace. Confessionally Reformed.  Volunteer Apologist with @RTB_Official.  Old Earth Creationist. Amillennial. Republicationist. 2K.",10074,970,14190,2303,"https://t.co/fu9svfXZhz","Daniel Michalski",2015-07-15 14:51:24,FALSE,FALSE,"dmmichalski","North America","en","3280764019",19,FALSE,"http://pbs.twimg.com/profile_images/845573126859735042/SRGiALrx_normal.jpg"
"Pro musician, loves guitars, jazz, Django, animals, history, philosophy, hiking.",44006,1428,28746,1818,"http://t.co/9TwYin24X0","Tami Michelle",2013-11-16 20:33:22,FALSE,FALSE,"tamiguitar","Santa Cruz Mountains","en","2198373150",228,FALSE,"http://pbs.twimg.com/profile_images/520762455933198337/gyz52Vk4_normal.jpeg"
"Journalist. Photographer. Gardener. El Caviteña.",14316,908,2836,957,"https://t.co/fUOODmiFUZ","Jess Fenol",2010-09-22 13:49:28,FALSE,FALSE,"JessFenol","Republic of the Philippines","en","193700514",45,FALSE,"http://pbs.twimg.com/profile_images/668105641492279296/6MghjijB_normal.jpg"
"I am given no comfort from the bindings of the world. My joy is not found in the things that the majority values.",20003,567,1747,908,"https://t.co/ktoInKT2BJ","adriel riker",2011-01-27 02:10:44,FALSE,FALSE,"lifetormentsme2","tenn from ny","en","243447830",23,FALSE,"http://pbs.twimg.com/profile_images/757592739605155840/UTMuytwh_normal.jpg"
"your fav mexipina",9043,327,8964,288,NA,"chan chan",2013-10-04 14:45:10,FALSE,FALSE,"_lovelyshanna_","ca <U+2192> pi","en","1934479586",4,FALSE,"http://pbs.twimg.com/profile_images/868290047585402880/j7njVAu7_normal.jpg"
"",38,7,146,311,NA,"Reaspung",2016-04-18 04:13:21,FALSE,FALSE,"Reaspung2","","id","721914490762043392",0,FALSE,"http://pbs.twimg.com/profile_images/862119210293395456/Inr_7IEK_normal.jpg"
"Creative Director of ISF. Kinema Co-Founder. Footwear Engineer. Architectural Designer. Photography Enthusiast. Overseas Filipino Worker.",8872,361,1864,261,"https://t.co/F2z2cPgkGm","Wallei B Trinidad",2009-06-20 03:52:20,FALSE,FALSE,"wallei","Lahore, Pakistan","en","48919925",23,FALSE,"http://pbs.twimg.com/profile_images/861801114433409024/kxqw_PeB_normal.jpg"
"",16876,320,25083,351,NA,"ice",2016-02-01 12:17:14,FALSE,FALSE,"IceLavilla","diane","en","4844405352",5,FALSE,"http://pbs.twimg.com/profile_images/860322827550851072/z3WSBBlU_normal.jpg"
"",672,226,89,639,NA,"yudhiprakoso",2009-09-29 01:14:38,FALSE,FALSE,"yudhiprakoso","US: 53.239060,6.623439","en","78177290",1,FALSE,"http://pbs.twimg.com/profile_images/462505761323503616/tIuHWX07_normal.jpeg"
"let there be peace on earth <ed><U+00A0><U+00BD><ed><U+00B8><U+008C>",505,142,232,312,"https://t.co/NAFOeyPP5h","cy",2016-05-12 10:33:58,FALSE,FALSE,"KylaAvelino","","en","730707584710103040",0,FALSE,"http://pbs.twimg.com/profile_images/868324179820519424/tMFuUqTZ_normal.jpg"
"",3,6,0,129,NA,"Nerio Pañoso",2015-04-10 07:12:43,FALSE,FALSE,"nerpan38","","en","3147425773",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Schwarz Rot Gold ist bunt genug! Sozialer Nationalist und Deutscher Patriot, alter Seehund und Lampenschmuggler. Deutschland Erwache! LIST=BLOCK",4815,526,4258,663,"https://t.co/2UueRxPDVw","<U+2693><U+FE0F>Heisenberg<U+2693><U+FE0F><ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA>",2017-04-25 10:00:36,FALSE,FALSE,"mariner595","Unbestimmt...","de","856810163763806208",1,FALSE,"http://pbs.twimg.com/profile_images/864792995685482497/E-kRd6Au_normal.jpg"
"Craving for travel. Being homesick for a place I've never been.",3252,291,2099,1118,"https://t.co/p5ijiQ0e1K","Reina Sheila",2012-12-10 12:05:25,FALSE,FALSE,"ReinaSheilaMae","","en","1001538799",0,FALSE,"http://pbs.twimg.com/profile_images/840056673976823808/-FLLh8Th_normal.jpg"
"Mother of Dragons",39047,962,10317,499,"https://t.co/qBjQPSuoft","daphne (<U+B2E4><U+D504><U+B124> <U+BE4C><U+B77C>)",2011-04-08 02:49:35,FALSE,FALSE,"dadadapoy","Hogwarts","en","278847262",3,FALSE,"http://pbs.twimg.com/profile_images/867921184897196032/aQtqjYsk_normal.jpg"
"Arrogance is weakness disguised as strength.",18883,392,3939,478,NA,"DaPinoyWorm",2009-06-08 02:49:52,FALSE,FALSE,"DaPinoyWorm","Los Angeles, CA","en","45484633",4,FALSE,"http://pbs.twimg.com/profile_images/868705025777778688/ZXArgukx_normal.jpg"
"shine.",2256,113,2112,141,NA,"catniss",2015-07-26 02:35:44,FALSE,FALSE,"JashiiChii","","en","3294198235",1,FALSE,"http://pbs.twimg.com/profile_images/815981679370244096/_kYniF1H_normal.jpg"
"Ako ay Pilipino, handa kong ipaglaban ang aking bayan laban sa mga mapang-abuso at mananakop.",20083,486,18109,555,NA,"<ed><U+00A0><U+00BD><ed><U+00B0><U+00BC>HARROLD<ed><U+00A0><U+00BD><ed><U+00B0><U+00BC>",2014-02-01 09:45:45,FALSE,FALSE,"KuyaHarrold","Navotas City","en","2322080671",9,FALSE,"http://pbs.twimg.com/profile_images/841819439309893632/rWgYf6gG_normal.jpg"
"Progressive who loves theatre,film & science - All life is art. I love big dogs. Unite Blue. Rt's are not endorsements.",229331,4521,94767,5000,NA,"Suzanne DJohnson",2012-06-26 23:03:13,FALSE,FALSE,"SuzanneinLGB","So Cal","en","619572621",596,FALSE,"http://pbs.twimg.com/profile_images/860899990968848384/mv1_OXpO_normal.jpg"
"",8500,189,44,583,NA,"Michel Krief",2017-01-12 16:13:24,FALSE,FALSE,"KriefKriefbis","France","en","819578031308230657",4,FALSE,"http://pbs.twimg.com/profile_images/819946978608025600/3c2xjLBq_normal.jpg"
"Random life moments",23,3,26,49,NA,"Christian Bondoc",2017-05-04 16:06:18,FALSE,FALSE,"Christi56596253","","en","860163683875405824",0,FALSE,"http://pbs.twimg.com/profile_images/864001858120990721/ItHUrKO1_normal.jpg"
"Entrepreneur Digital Influencer Direct response & social media Founder/CEO @bluephoenixnyc Honoree @Inc 500/5000 Lover of media books & music GDF @thisgirlrages",18233,10423,30424,11460,"https://t.co/3ENGMi3TR6","WebVixen",2008-10-10 18:34:54,FALSE,FALSE,"webvixen","the big apple","en","16686948",875,FALSE,"http://pbs.twimg.com/profile_images/866774685786222594/N6tSeYi3_normal.jpg"
"",33,0,2,10,NA,"FREEDOMRO",2017-04-11 08:13:55,FALSE,FALSE,"freedmro","","en","851709883950825472",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"Indian Male, fan of Trump, Modi, Marine Le Pen, Trump is Great & Only Good News, <ed><U+00A0><U+00BD><ed><U+00B2><U+009D> honor Israel, <ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B1><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7><ed><U+00A0><U+00BC><ed><U+00B7><U+00AE><ed><U+00A0><U+00BC><ed><U+00B7><U+00B3>",12102,810,60402,826,NA,"I Put Spell On You",2010-01-03 17:30:10,FALSE,FALSE,"ashutosh0015","New Delhi, India","en","101528989",7,FALSE,"http://pbs.twimg.com/profile_images/865376616003678208/82vw8AeM_normal.jpg"
"<U+067E><U+0627><U+06A9><U+0633><U+062A><U+0627><U+0646> <U+06A9><U+06D2> <U+062F><U+0634><U+0645><U+0646> <U+0627><U+064F><U+0631><U+062F><U+0648> <U+06A9><U+06D2> <U+062F><U+0634><U+0645><U+0646>",2525,30,3171,2,NA,"<U+0627><U+0633><U+0627><U+0645><U+06C1> <U+0628><U+0646> <U+0646><U+0635><U+06CC><U+0631>",2016-01-29 04:11:00,FALSE,FALSE,"f0iJ5FHBTmNNA3S","Rawalpindi, Pakistan","ur","4859002132",0,FALSE,"http://pbs.twimg.com/profile_images/851016348335525888/_D5766Wn_normal.jpg"
"18 eventful years of Maldives Foreign Service, 7 years as Head of TVM News and now Political Consultant. MA International Politics, Hull, UK 2007.",34896,416,5179,552,NA,"M Nashid",2012-03-31 12:35:20,FALSE,FALSE,"MNashid1","Male' , Maldives","en","541618984",84,FALSE,"http://pbs.twimg.com/profile_images/781215112627486720/I5_Mo3Dr_normal.jpg"
"Sexy hasta el punto exacto, enamorada de mis seguidores. COMO NO LOS VOY A QUERER <U+2764> ""Norma Reyes Solis"" Soy De Nuevo Leon MEXICO <U+26A0> NO DM PLEASE",81032,12724,12885,4813,NA,"Yo Soy Norma",2013-01-23 04:11:51,FALSE,FALSE,"soyNorma__","","es","1113395640",105,FALSE,"http://pbs.twimg.com/profile_images/868266643264163840/TOD__yyR_normal.jpg"
"every thought i have is geometric",23859,1307,14360,489,"https://t.co/VqoUtRfh4A","cherry bimb (macy)",2013-07-13 15:45:29,FALSE,FALSE,"annyeongtubig","PH","en","1591279328",9,FALSE,"http://pbs.twimg.com/profile_images/867241082068795392/1-XjL2L5_normal.jpg"
"Offering insurance, financial services, and creative property solutions ONLY for HIGHLY MOTIVATED sellers in a variety of residential and commercial markets.",11249,436,21419,2576,"http://t.co/QLl8WMXoSu","Avi Barbour",2012-04-11 21:54:02,FALSE,FALSE,"AviBarbour","Orange, CA","en","551349772",10,FALSE,"http://pbs.twimg.com/profile_images/2158072800/tw_14108588_1335148369_normal.jpg"
"Cubaan untuk kurus sejak 2007. Never was the popular one. Tweet merapu dan ntah pape, 18PL. In God we trust.",60086,330,1746,730,NA,"Dolores Ebarnathy",2009-12-05 18:23:54,FALSE,FALSE,"Ebaisme","Aras G piramid sosial","en","94841469",20,FALSE,"http://pbs.twimg.com/profile_images/785643650390773760/mRSb94aP_normal.jpg"
"",115,8,21,28,NA,"coyan galarrita",2014-03-27 15:12:09,FALSE,FALSE,"ako_c_Coyan","Siam","en","2414517336",0,FALSE,"http://pbs.twimg.com/profile_images/449204913780690944/Q0imu_jy_normal.jpeg"
"she who brings victory",40553,623,10161,431,"https://t.co/5e7KtSPJYr","Nadine Lustressed",2010-01-26 10:52:24,FALSE,FALSE,"GandaMoVeron","la union x manila","en","108573348",10,FALSE,"http://pbs.twimg.com/profile_images/865476972268232704/dtQ2JPqh_normal.jpg"
"",13666,5,1,3,NA,"robert",2016-12-04 09:01:44,FALSE,FALSE,"robert00582","","en","805336270280990720",4,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"#ForeignAffairs #ForeignPolicy #politics #MediaNews #Breaking .#info, #media #MediaNews ,#Sport, ONLY #RT but aren't endorsemen't.",7027,82,3804,205,NA,"NEWSROOM",2016-01-19 13:47:56,FALSE,FALSE,"Newsroom07","","en","4783712292",0,FALSE,"http://pbs.twimg.com/profile_images/845479270893916160/TJslffd3_normal.jpg"
"too glam to give a damn <U+2728> Sayanista <ed><U+00A0><U+00BD><ed><U+00B3><U+0096>",6694,215,5906,113,NA,"Elaysa <ed><U+00A0><U+00BD><ed><U+00B4><U+00A5>",2015-08-16 10:21:06,FALSE,FALSE,"laysssaaa","Moon","en","3316781887",3,FALSE,"http://pbs.twimg.com/profile_images/867388412461973505/l7asUJQP_normal.jpg"
"Proud American #HesMyPresident <U+2665><U+FE0F> #MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> #IStandWithTrump",4599,1175,1030,2592,NA,"Kathy Says So",2017-03-05 19:46:43,FALSE,FALSE,"KathySaysSo333","Florida, USA","en","838475883027566594",1,FALSE,"http://pbs.twimg.com/profile_images/848984713301590016/11BQvn13_normal.jpg"
